X,Y,UNIQ_GIS_ID,PR_VERS_NUM,PR_NUM,PR_MP,FACL_ID,FACL_TYP_CD,FACL_ENTR_TYPE_CD,FACL_NAME,CRPL_PRMY_RTE_NAME,CRPL_LOT_LOC_NAME,CRPL_EXIT_NUM,CRPL_QUAD_CD,CRPL_DRTN_TXT,ENTR_SIGN_IND,USAGE_COND_YR,CRPL_LOT_CPCY,CRPL_LOT_USGE_QTY,AREA_LIT_DESC,SURF_TYP_DESC,CNTY_CD,FACL_PHYS_ADDR,CRPL_ENTR_PASER_COND_CD,CRPL_LOT_PASER_COND_CD
-85.505201433,44.017272372,477,17,1293802,1.088,367004,CL,P,Luther/Leroy,US-131,Luther Road,162,NW,"From northbound US-131 take exit 162/14 Mile Road/Luther north of Ashton.  Turn left/west onto Luther Road.  Lot is first right/north past interchange.

From southbound US-131 take exit 162/14 Mile Road/Luther south of Cadillac.  Turn right/west onto Luther Road.  Lot is first right/north.",Yes,2019,22,1,No,Paved,67,"14819 210th Ave
Le Roy, Mi 49655",6,6
-84.994399852,42.105821689,478,17,1295308,8.572,731007,CL,P,Tekonsha,I-69,M-60,25,NE,"Southbound I-69: exit #25 (M-60), turn left/east on M-60; lot on north side of M-60.

Northbound I-69: exit #25 (M-60), left/west on M-60; lot on north side of M-60.",Yes,2019,16,8,No,Paved,13,"15575 M-60, Tekonsha, Mi 49092",8,8
-85.293070723,42.274404271,479,17,1296507,0.257,713004,CL,P,Battle Creek - Southwest,I-94,I-94BL/Columbia Avenue,92,NE,"From westbound I-94 take exit 92 southwest of Battle Creek.  Turn right/north onto Business I-94/Columbia Avenue.  Lot is first right/east.

From eastbound I-94 take exit 92 southwest of Battle Creek.  Turn right/north onto Business I-94/Columbia Avenue.  Lot is first right/east past westbound I-94 on-ramp.

From westbound (southbound) Business I-94/Columbia Avenue in Battle Creek lot is last left/east before westbound I-94 on-ramp about 3.5 miles south of M-96/Dickman Road.",Yes,2019,69,7,Near,Paved,13,"4949 W Columbia Ave
Battle Creek, Mi 49015",10,10
-85.156215047,42.282197823,480,17,1296707,2.523,713001,CL,P,Battle Creek - Southeast,I-94,M-294,100,NW,"From westbound I-94 take exit 100 southeast of Battle Creek.  Turn left/south onto M-294 (Beadle Lake Road).  Lot is first right/west inside interchange.

From eastbound I-94 take exit 100 southeast of Battle Creek.  Turn left/north onto M-294 (Beadle Lake Road).  Lot is first left/west past overpass inside interchange.",Yes,2019,53,19,Yes,Paved,13,"14401 Beadle Lake Rd
Battle Creek, Mi 49014",8,8
-84.757639742,42.26587534,481,17,1297504,1.056,713006,CL,P,Albion,I-94,28 Mile Rd,121,NW,"From eastbound I-94:  Exit at number 121 turn North (left) on BL I-94.  Then West (left) on C Drive North.  Lot is on the South (left) side of the road.

From westbound I-94:  Exit at number 121 turn North (right) on BL I-94.  Then West (left) on C Drive North.  Lot is on the South (left) side of the road.",Yes,2019,53,14,Near,Paved,13,"27950 C-Drive N.
Albion, Mi 49224",7,7
-84.9919575279999,42.2696737200001,482,17,1301102,0.449,713002,CL,P,Marshall,I-69,I-94BL/Michigan Avenue,36,SW,"From southbound I-69 take exit 36 near Marshall (2 miles south of I-94 exit 108).  Turn left/east onto Business I-94/Michigan Avenue.  Lot is first right/south inside interchange.

From northbound I-69 take exit 36 near Marshall.  Turn left/west onto Business I-94/Michigan Avenue.  Lot is first left/south past overpass inside interchange.

From westbound Business I-94/Michigan Avenue in Marshall lot is first left/south past I-69 overpass inside interchange west of town.",Yes,2019,105,24,Yes,Paved,13,"15720 Michigan Ave E
Marshall, Mi 49068",10,10
-84.984673362,42.3498394050001,483,17,1311506,7.575,713003,CL,P,Turkeyville,I-69,"""N"" Drive",42,SW,"From southbound I-69 take exit 42 south of Olivet.  Turn right/west onto N Drive North.  Lot is first left/south.

From northbound I-69 take exit 42 north of Marshall.  Turn left/west onto N Drive North.  Lot is first left/south past southbound I-69 on-ramp.",Yes,2019,16,4,No,Paved,13,"16325 Turkeyville Rd, Marshall, MI 49068",8,8
-87.520904269,45.6926213850001,485,17,1324107,10.095,155001,CL,P,Powers,US-2,US-41,,NE,"From westbound US-2/southbound US-41 turn right/north onto US-2 west of Spalding.  Lot is first right/east.

From eastbound US-2 lot is last left/east before US-41 intersection east of Hermansville.

From northbound US-41 turn left/north onto US-2 near Powers.  Lot is first right/east.

Behind Weigh Station",No,2019,18,3,Yes,Paved,55,"U.S. 2 
Powers, Mi 49874",7,7
-87.022064942,45.8544491220001,486,17,1349908,1.006,221001,CL,P,Gladstone,US-2,US-41,,NA,"From westbound US-2/southbound US-41 turn left/east on connector to Old US-2/US-41/Lake Shore Avenue in Gladstone (first street past Buckeye).  Turn right/south onto Old US-2/US-41.  Lot is on right/west just south of connector.

From eastbound US-2/northbound US-41 turn right/east onto 5th Avenue (first street north of M-35) in Gladstone.  Turn left/north onto Old US-2/US-41/9th Street.  Lot is first right/west north of railroad spur.",Yes,2019,16,9,Near,Paved,21,"243 Rains Dr
Gladstone, Mi 49837",8,8
-86.974485172,45.927968321,487,17,1350005,0.093,221006,CL,P,Rapid River West,US-2,US-41,,NW,"From eastbound US-2 lot is on left/north before intersection with US-41.

From westbound US-2 lot is on right/north after intersection with US-41.

From northbound US-41 lot is on left/west after intersection with US-2.

From southbound US-41 lot is on right/west before intersection with US-2.

Lot is shared with Rapid River Mini-Mart.",Yes,2019,45,22,Yes,Paved,21,,8,8
-86.537364811,45.89046003,488,17,1350405,2.084,221002,CL,P,Garden Corners,US-2,M-183,,NE,"From westbound US-2 turn right/north onto County Road N-32 at US-2/M-183 junction at Garden Corners (N-32 and M-183 form a crossroads with US-2). Lot is first right/east.

From eastbound US-2 turn left/north onto County Road N-32 at US-2/M-183 junction at Garden Corners (N-32 and M-183 form a crossroads with US-2). Lot is first right/east.

From northbound M-183 continue straight across US-2 on County Road N-32 at Garden Corners (M-183 becomes N-32 at US-2_. Lot is first right/east north of intersection.
",No,2019,15,5,Near,Paved,21,"M-183
Cooks, Mi 49817",9,9
-87.1909193559999,45.7352087990001,489,17,1351805,6.94,221003,CL,P,Hyde,US-2,County Road 521,,NE,"From westbound US-2/southbound US-41 lot is last right/north before bridge over Ford River about 6.5 miles west of M-35 junction in Escanaba (0.5 miles east of Hyde).

From eastbound US-2/northbound US-41 lot is about 0.5 miles east of Hyde (3 miles east of M-69 junction) on left/north side of road just east of bridge over Ford River.",No,2019,8,0,No,Gravel,21,"3539 U.S. 41
Escanaba, Mi 49829",6,4
-87.263740571,45.7226085710001,490,17,1352101,5.209,221005,CL,P,Bark River,M-69,US-2/41,,NE,"From northbound M-69, turn right (east) into lot.

From southbound M-69, turn left (east) into lot.

Note: Enter from M-69, exit onto US-2/41 (one-way lot).",Yes,2019,22,5,Near,Paved,21,"2138 US-2, 
Bark River, Mi 49807",7,6
-86.928916215,45.9046453940001,491,17,1354704,2.034,221004,CL,P,Rapid River,US-2,County Road 513,,SE,"From westbound US-2 turn left/south onto County Road 513 about 20 miles west of M-183 junction at Garden Corners (3.5 miles east of Rapid River).  Lot is first left/east just south of intersection.

From eastbound US-2 turn right/south onto County Road 513 about 3.5 miles east of US-41 junction at Rapid River.  Lot is first left/east just south of intersection.",Yes,2019,18,0,No,Paved,21,"County Rd 513
Rapid River, Mi 49878
",8,8
-86.5142517959999,42.0318768710001,492,17,1360705,0.224,711001,CL,P,St. Joseph/Stevensville,I-94,I-94BL/Lakeshore Drive,23,NW,"From westbound I-94 take exit 23 north of Stevensville.  Turn left/south onto Business I-94/Red Arrow Highway.  Lot is first right/west inside interchange.

From eastbound I-94 take exit 23 north of  Stevensville.  Turn right/north onto Business I-94/Red Arrow Highway.  Lot is first left/west inside interchange.

From southbound Business I-94/Red Arrow Highway south of St. Joseph lot is first right/west past westbound I-94 on-ramp inside interchange.",Yes,2019,48,15,Near,Paved,11,"4610 Red Arrow Hwy
Stevensville, Mi 49127",9,9
-86.378328,42.088924,493,17,1367002,5.613,711007,CL,P,Millburg,US-31,Napier Dr,24,SW,"From SB US-31/I-94, take Exit 30.  Turn left on Napier Rd.  Go 1.6 miles.  Lot is first drive on the right before SB on-ramp.

From NB US-31, take last exit.  Turn left on Napier Rd.  Lot is first drive on the left past SB on-ramp.",Yes,2019,36,7,No,Paved,11,"3300 E Napier Ave
Benton Harbor, Mi 49022",4,4
-86.437679386,42.0745499610001,494,17,1367306,1.035,711005,CL,P,Benton Harbor/St. Joseph,I-94,M-139/Nickerson Ave,28,NW,"From I-94 take exit 28 and go north on M-139.  Turn left/west on Nickerson Ave, first driveway on left adjoining with Greyhound station.",Yes,2019,32,6,Yes,Paved,11,"948 Nickerson Ave
Benton Harbor, Mi 49022",8,8
-86.309508868,41.8277218210001,495,17,1371708,4.035,711008,CL,P,Niles,US-31,Buchanan Road,5,NE,"From US-31, take Exit 5 (Niles-Buchanan) Road.  Lot is northeast of exit.",Yes,2019,23,6,No,Paved,11,"2451 Niles Buchanan Rd
Niles, Mi 49120",8,8
-84.0261515,42.2962034990001,497,17,1425710,16.853,881001,CL,P,Chelsea,I-94,M-52,159,NE,"From eastbound I-94, take exit 159 near Chelsea. Turn right/north onto M-52. Lot is first right/east across from westbound I-94 on-ramp.

From westbound I-94, take exit 159 near Chelsea. Turn left/north onto M-52. Lot is first right/east.

From southbound M-52, lot is on left/east across from westbound I-94 on-ramp north of freeway overpass about 1.5 miles south of Chelsea.

From northbound M-52, lot is first right/east north of I-94 overpass across from westbound I-94 on-ramp at interchange south of Chelsea (11 miles north of Manchester).",Yes,2019,57,43,Yes,Paved,81,"1982 Chelsea Manchester Rd
Chelsea, Mi 48118",5,6
-84.0331843559999,42.1915437010001,498,17,1426007,3.223,881006,CL,P,Manchester,M-52,Pleasant Lake Road,,NW,"From southbound M-52, turn right/west onto Pleasant Lake Road about 7.5 miles south of I-94 interchange near Chelsea. Lot lies on right/north side of road (parking perpendicular to roadway in wide shoulder).

From northbound M-52, turn left/west onto Pleasant Lake Road about 3.5 miles north of Manchester. Lot lies on right/north side of road (parking perpendicular to roadway in wide shoulder).",Yes,2019,15,1,Yes,Gravel,81,,5,4
-83.843006545,42.2890112,499,17,1426508,15.981,881008,CL,P,Ann Arbor - Meijer,I-94,Jackson Road,169,SW,,Yes,2015,50,,Yes,Paved,81,"5645 Jackson Rd, 
Ann Arbor, MI
48103",,
-83.878103246,42.3009610490001,500,17,1426608,0.502,881002,CL,P,Dexter,I-94,Baker Road,167,NE,"From eastbound I-94, take exit 167 near Dexter. Turn left/north onto Baker Road. Lot is first right/east north of westbound I-94 off-ramp.

From westbound I-94, take exit 167 near Dexter. Turn right/north onto Baker Road. Lot is first right/east.",Yes,2019,27,23,Near,Paved,81,"576 Baker Rd
Dexter, Mi 48130",6,6
-83.7880721339999,42.2988108220001,501,17,1430906,2.995,881007,CL,P,Ann Arbor - Northwest,M-14,Miller Rd.,2,SW,"From westbound M-14, take Miller/Maple exit. Turn left/east onto Miller. Lot is on right/south.

From eastbound M-14, take Miller/Maple exit. Turn left/west onto Miller. Lot is on left/south after overpass.",Yes,2019,165,116,Yes,Paved,81,"Miller Rd
Ann Arbor, Mi 48103",8,8
-83.7621845789999,42.246541526,502,17,1436706,2.619,881003,CL,P,Ann Arbor - Southwest,I-94,Saline Road,175,NW,"From eastbound I-94, take exit 175 near Ann Arbor. Turn left/north onto Saline Road. Lot is first left/west past overpass inside interchange.

From westbound I-94, take exit 175 near Ann Arbor (5 miles west of US-23 exit 35). Turn left/south onto Saline Road. Lot is first right/west inside interchange.",Yes,2019,30,14,Near,Paved,81,"2690 Ann Arbor-Saline Rd
Ann Arbor, Mi 48103",8,6
-83.6176490669999,42.2255394700001,503,17,1439102,10.165,881004,CL,P,Ypsilanti,I-94,Huron/US-12BR/Whittaker,183,SE,"From eastbound I-94, take exit 183 near Ypsilanti. Turn right/south onto Business US-12/Huron/Whittaker Road. Lot is first left/east.

From westbound I-94, take exit 183 near Ypsilanti. Go straight across northbound Business US-12/Huron/Whittaker Road (i.e. go straight/west at the traffic signal at the end of the exit ramp). Turn left/south onto southbound Business US-12/Huron/Whittaker Road. Lot is first left/east past interchange.

From Business US-12/Huron/Whittaker Road in Ypsilanti, lot is first left/east past the I-04 interchange.",Yes,2019,39,25,Yes,Paved,81,"1125 S Huron St
Ypsilanti, Mi 48197",7,7
-84.419597903,46.3745096,504,17,1464803,40.378,217001,CL,P,Sault Ste. Marie - South,I-75,M-28,386,NW,"From northbound I-75 take exit 386/M-28.  Turn left/west onto M-28.  Cross overpass.  Lot is 0.1 miles beyond interchange on right/north.  
From southbound I-75 take exit 386/M-28.  Turn right/west onto M-28.  Lot is 0.1 miles west of off-ramp on right/north.

From eastbound M-28 lot is 0.25 miles west of I-75 interchange south of Sault Ste. Marie (7 miles east of M-221 junction south of Brimley) on left/north.

From westbound M-28 lot is 0.25 miles west of I-75 interchange south of Sault Ste. Marie (3 miles west of M-129 junction) on right/north.",Yes,2019,34,14,Yes,Paved,17,"2480 M-28
Sault Ste. Marie, Mi 49783",7,6
-89.1774382249999,46.263066225,506,17,1476001,53.843,127004,CL,P,Watersmeet,US-2,US-45,,NE,"From eastbound US-2 lot is first left/north after intersection with US-45.

From westbound US-2 lot is on right/north before intersection with US-45

From northbound US-45 lot is first right/east after intersection with US-2.

From southbound US-45 lot is on left/east before intersection with US-2.

Lot is shared with Nordine's Foodland (Nordine's Plaza).",Yes,2019,21,4,Yes,Paved,27,,8,8
-90.0105401609999,46.4828662790001,508,17,1476606,1.438,127001,CL,P,Bessemer/Ramsay,US-2,Ramsay Road,,SW,"From westbound US-2 turn left/south onto Ramsay Road west of Wakefield.  Lot is first right/west south of intersection.

From eastbound US-2 turn right/south onto Ramsay Road east of Bessemer.  Lot is first right/west south of intersection.",Yes,2019,15,0,Near,Gravel,27,"Ramsay Rd
Bessemer, Mi 49911",4,4
-89.95266352,46.4777044370001,509,17,1478201,0.058,127002,CL,P,Wakefield,US-2,Eddy Park Drive,,NE,"From westbound US-2 lot is located on right/north between Lake Shore Drive and Eddy Park Drive on west side of Wakefield.

From eastbound US-2 lot is first left/north past Eddy Park Drive on west side of Wakefield.",No,2019,40,0,Yes,Gravel,27,"104 Lake Shore Dr
Wakefield, Mi 49968",4,4
-83.928575602,42.99966692,510,17,1494001,2.619,625002,CL,P,Lennon,M-13,M-21,,NE,,Yes,2019,14,4,No,Paved,25,"Roadside Park, W Corunna Rd, Lennon, MI 48849",6,6
-83.77344604,43.1774222610001,511,17,1494503,7.941,625001,CL,P,Clio/Montrose,I-75,M-57,131,SW,"From northbound I-75 take exit 131 near Clio. Turn left/west onto M-57. Lot is first left/south near the Big Boy Restaurant.

From southbound I-75 take exit 131 near Clio. Turn right/west onto M-57. Lot is first left/south near the Big Boy Restaurant.

From eastbound M-57, lot is first right/south past Lindon Road (about 6 miles east of Montrose).

From westbound M-57, lot is first left/south past Wendy's (about 1.5 miles west of Clio).",Yes,2019,50,33,Near,Paved,25,"4551 W Vienna Rd, Clip, MI 48420",2,2
-83.552977953,43.01188517,512,17,1495003,6.65,625009,CL,P,Davison - Meijer,I-69,Lapeer Road,143,SE,,Yes,2015,50,,Yes,Paved,25,"8089 Lapeer Road, 
Davison, MI 48423",,
-83.596995635,42.8752457840001,513,17,1497102,0.162,625008,CL,P,Dixie South,I-75,Dixie Highway,106,SE,From southbound I-75 exit to Dixie Highway. Turn north at first turn around. Proceed north 1/2 mile. Turn south at first turn around. Lot is on the east side.,Yes,2019,44,10,Yes,Paved,25,"10482 Saginaw Rd (aka Dixie Hwy.), Grand Blanc, MI 48439 ",7,7
-83.8063093969999,42.9666756010001,515,17,1519805,6.435,625007,CL,P,Swartz Creek,I-69,Miller Rd,129,NE,"Eastbound I-69:  Exit #129, Turn Right (NE) on Miller Rd.  Lot is first right off Miller Rd

Westbound I-69:  Exit #129, Continue straight across Miller Rd.  Lot is at the end of the off ramp.",Yes,2019,42,39,Yes,Paved,25,6393 Miller Rd,7,7
-86.3935250869999,43.689208524,516,17,1548806,1.248,564002,CL,P,Hart,US-31,US-31BR/Polk Road,149,NW,"From northbound US-31 take Business US-31/Polk Road exit near Hart.  Turn left/west onto Polk Road.  Lot is first right/north past overpass inside interchange.

From southbound US-31 take Business US-31/Polk Road exit near Hart.  Turn left/east onto Polk Road.  Lot is first left/north inside interchange.",Yes,2019,25,8,Yes,Paved,64,"W Polk Rd
Hart, MI 49420",6,6
-88.077361273,46.0872877300001,517,17,1551604,1.938,122002,CL,P,Sagola,M-95,M-69 (N Junction),,SW,"From westbound M-69/northbound M-95 turn left/west onto M-69 in Sagola.  Lot is first left/south past old railroad tracks.

From southbound M-95 turn right/west onto M-69 in Sagola.  Lot is first left/south past old railroad tracks.

From eastbound M-69 lot is located on right/south side of road just before old railroad tracks and M-95 intersection in Sagola.",Yes,2019,19,0,Near,Paved,22,"M-69
Sagola, MI 49881",6,6
-88.061389284,45.86372692,518,17,1551804,0.034,122001,CL,P,Iron Mountain,US-2,M-95,,NE,"From westbound US-2/northbound US-141 turn right/north onto M-95 north of Iron Mountain.  Lot is first right/east north of US-2/US-141.

From eastbound US-2/southbound US-141 turn left/north onto M-95 north of Iron Mountain.  Lot is first right/east north of US-2/US-141.

From southbound M-95 lot is last left/east before US-2/US-141 junction south of Merriman.",Yes,2019,24,7,Near,Paved,22,"M-95
Iron Mountain, Mi 49801",5,5
-88.056866865,46.004853724,519,17,1556601,0.213,122003,CL,P,Randville,M-95,M-69 (S Junction),,SE,"From westbound M-69 lot is last left/south before junction with M-95 west of Felch.

From northbound M-95 turn right/east onto M-69 1 mile north of Randville.  Lot is first right/south.

From eastbound M-69/southbound M-95 turn left/east onto M-69 6 miles south of Sagola.  Lot is first right/south past junction.",Yes,2019,8,1,Yes,Paved,22,"M-69
Iron Mountain, Mi 49801",8,7
-87.7435185429999,45.966078044,520,17,1556601,16.484,122005,CL,P,Foster City,M-69,County Road 569,,NW,"Northbound M-69: Lot is first right/north after junction with CR-569 at Foster City.

Southboud M-69: Lot is first left/north before junction with CR-569 at Foster City.",Yes,2019,20,0,Yes,Paved,22,"M-69
Foster City, Mi 49834",7,6
-87.919940577,46.4966299530001,521,17,1560510,19.757,152005,CL,P,Koski Corners,M-95,US-41,,SW,"From northbound M-95 lot is on left/west before intersection with US-41.

From southbound M-95 lot is on right/west after intersection with US-41.

From eastbound US-41 turn right onto M-95. Lot is on right/west.

From westbound US-41 turn left onto M-95. Lot is on right/west.",No,2019,11,4,Near,Paved,52,"95 Michigan, Champion, MI 49814",8,8
-87.415105281,46.275939189,522,17,1560808,14.75,152004,CL,P,Gwinn,M-35,M-553,,S,"From westbound M-35, turn left (south) into lot 25 ft. before (east of) intersection of M-553.
From eastbound M-35, turn right (south) into lot 25 ft. after (east of) intersection of M-553.
From southbound M-553, turn left (east) onto M-35, then immediately right (south) into lot.",Yes,2019,20,5,Near,Paved,52,"257 M-35, Gwinn, MI 49841",6,6
-87.425240227,46.465161638,523,17,1561008,13.327,152007,CL,P,Crossroads,M-553,CR480,,U,,No,2015,21,,Near,Paved,52,"995 M-533, Gwinn, MI 49841",,
-87.2168643909999,46.3477841380001,524,17,1562007,0.067,152002,CL,P,Skandia,US-41,M-94,,NE,"From northbound US-41 turn right/east onto M-94 north of Kiva.  Lot is 300 feet beyond intersection on left/north side of road.

From southbound US-41 turn left/east onto M-94 south of Skandia.  Lot is 300 feet beyond intersection on left/north side of road.

From westbound M-94 lot is located on right/north side of road 300 feet before intersection with US-41 west of Sundell.",No,2019,20,2,Yes,Paved,52,"M-94
Skandia, Mi 49885",6,5
-87.6928803869999,46.4946794040001,525,17,1562009,39.005,152001,CL,P,Ishpeming,US-41,Cooper Lake Road,,NE,"From northbound US-41/westbound M-28 lot is last right/north (about 1000 feet) before Cooper Lake Road on west side of Ishpeming.

From southbound US-41/eastbound M-28 lot is first left/north (about 1000 feet) past Cooper Lake Road on west side of Ishpeming.",Yes,2019,39,14,Yes,Paved,52,"199 M-28 Ishpeming, MI 49849",6,5
-87.3508936489999,46.4862439790001,526,17,1562408,1.695,152003,CL,P,Harvey,US-41/M-28,Cherry Creek Rd,,SW,Lot is in the front of the Jack's IGA grocery store parking lot in the south west corner of the US-41/M-28/Cherry Creek Road intersection in Harvey.  Turn on Cherry Creek Road and drive west approximately 100 ft to Jack's IGA entrance on the left.,Yes,2019,22,10,Near,Paved,52,"153 Cherry Creek Rd, Marquette, MI 49855",7,7
-83.157445407,42.3275628660001,528,17,1577103,1.826,982004,CL,P,Dearborn,I-94,US-12 (Michigan Ave),210,NE,"From eastbound I-94 take exit 210 and keep left, then turn right/east onto US-12. Lot is first left/north.

From westbound I-94 take exit 210A and turn left/east onto US-12. Lot is first left/north.

From eastbound US-12 lot is on left/north after westbound I-94 on-ramp.

From westbound US-12 lot is on right/north after intersection with Wyoming Avenue.",Yes,2019,61,18,Yes,Paved,82,"10040 Michigan Ave
Dearborn, Mi 48126",9,8
-83.4858260509999,42.3220131670001,529,17,1595510,3.093,982006,CL,P,Canton - Meijer,I-275,Ford Road,25,W,,Yes,2015,50,,Yes,Paved,82,"45001 Ford Road, 
Canton, MI
48187",,
-83.4359137499999,42.4376628680001,531,17,1689610,4.525,982007,CL,P,Northville - Meijer,I-275,Haggerty Road,167,SW,,Yes,2015,50,,Yes,Paved,82,"20401 Haggerty Road, Northville, MI 48169",,
-83.314964123,44.563028106,532,17,1725704,3.684,401001,CL,P,Greenbush,US-23,,,NA,Two miles south of Greenbush on US-23. Lot is on east side of US-23 on Lake Huron shore (across the street from the Red Rooster Restaurant).,Yes,2019,12,0,Near,Paved,1,"3250 State St
Greenbush, Mi 48738",8,8
-83.1681852519999,43.010004365,533,17,1846708,0.162,644011,CL,P,Attica,I-69,Lake Pleasant Road/Campbell Road,163,NW,"From eastbound I-69 take exit 163 south of Attica.  Turn left/north onto Lake Pleasant Road.  Turn left/west onto Campbell Road (first left/west north of interchange).  Lot is second left/south about 0.25 miles off Lake Pleasant Road.

From westbound I-69 take exit 163 south of Attica.  Turn right/north onto Lake Pleasant Road.  Turn left/west onto Campbell Road (first left/west north of interchange).  Lot is second left/south about 0.25 miles off Lake Pleasant Road.",Yes,2019,15,8,No,Paved,44,"4401 Campbell Rd, Attica, MI 48412",6,6
-88.533512867,46.5476717560001,534,17,1861610,0.013,107003,CL,P,Covington,M-28,US-141 (S Junction),,NA,"From southbound US-141/westbound M-28 turn right/north onto VFW Road (last right/north before US-141/ M-28 junction near Covington).  Lot is first right/east.

From northbound US-141 turn right/east onto US-141/M-28 north of Covington then turn left/north onto VFW Road (first left/north).  Lot is first right/east.

From eastbound M-28 turn left/north onto VFW Road (first left/north past US-141 junction near Covington).  Lot is first right/east.",No,2019,10,0,No,Gravel,7,"Old Michigan 28 
Covington, Mi 49919",5,5
-84.434342823,42.6799632020001,535,17,1903507,0.078,833006,CL,P,Okemos,I-96,Okemos Road,110,NW,"From eastbound I-96, take exit 110 south of Okemos. Turn left/north onto Okemos Road. Turn left/west onto Woodlake Drive (first left/west north of interchange). Lot is second left/south.

From westbound I-96, take exit 110 south of Okemos. Turn right/north onto Okemos Road. Turn left/west onto Woodlake Drive (first left/west north of interchange). Lot is second left/south.

",Yes,2019,104,33,Near,Paved,33,"2335 Woodlake Dr, Okemos MI 48864",6,6
-83.7468748049999,44.652770122,536,17,3010827,10.895,401002,CL,P,Curran,M-65,M-72,,SE,"From northbound M-65, turn right (east) into lot just south of intersection of M-72.

From southbound M-65, turn left (east) into lot just south of intersection of M-72.

From westbound M-72 turn left (south) onto M-65 then left (east) into lot. Lot entrance is approximately 250 feet south of intersection of M-65 and M-72.",Yes,2019,10,2,No,Paved,1,"M-65
Curran, Mi 48728",8,8
-86.366675793,42.1501840010001,537,17,3111494,3.03,711006,CL,P,Coloma,I-196,Red Arrow Highway,1,SE,"From SB I-196/US-31 off ramp, turn left on Red Arrow Hwy.  Lot is first drive on the right past the on ramp.

From NB I-196/US-31 off ramp, turn right on Red Arrow Hwy.  Lot is first drive on the right.",Yes,2019,16,11,No,Paved,11,"3918 Red Arrow Hwy
Benton Harbor, Mi 49022",8,8
-83.730455477,42.80448002,538,17,3252007,1.429,625003,CL,P,Fenton,US-23,Silver Lake Road,79,SW,"From northbound US-23 take exit 79 near Fenton.  Turn left/west onto Silver Lake Road.  Lot is first left/south past overpass inside interchange.

From southbound US-23 take exit 79 near Fenton.  Turn right/east onto Silver Lake Road.  Lot is first right/south inside interchange.",Yes,2019,68,39,Yes,Paved,25,"3116 W Silver Lake Rd, Fenton, MI 48430",7,7
-88.451917298,47.2374152830001,539,17,3310007,4.102,131004,CL,P,Calumet,US-41,Lake Linden Avenue,,SE,"From northbound US-41 turn right/east onto Lake Linden Avenue in Calumet.  Lot lies on right/south next to Chamber of Commerce.

From southbound US-41 turn left/east onto Lake Linden Avenue in Calumet.  Lot lies on right/south next to Chamber of Commerce.",Yes,2019,25,5,Yes,Paved,31,"1400 Lake Linden Ave, Calumet, Mi 49913",8,8
-84.885200997,42.860606601,540,17,3341243,4.128,534004,CL,P,Portland #2 (NE),I-96,Grand River Avenue,77,NE,"From westbound I-96 take exit 77/ Business I-96/Grand River Avenue at Portland.  Turn left/south onto Grand River Avenue.  Lot is first left/east past westbound I-96 on-ramp.

From eastbound I-96 take exit 77/ Business I-96/Grand River Avenue at Portland .  Turn left/north onto Grand River Avenue.  Lot is first right/east past freeway overpass.

From eastbound Business I-96/Grand River Avenue in Portland lot is first left/east past westbound I-96 on-ramp.",Yes,2019,23,10,Yes,Paved,34,"1698 E Grand River 
Portland, Mi 48875",5,6
-84.885151622,42.8605442260001,541,17,3341243,4.133,534003,CL,P,Portland #1 (NW),I-96,Grand River Avenue,77,NW,"From westbound I-96 take exit 77/ Business I-96/Grand River Avenue at Portland.  Turn left/south onto Grand River Avenue.  Lot is first right/west past westbound I-96 on-ramp.

From eastbound I-96 take exit 77/ Business I-96/Grand River Avenue at Portland .  Turn left/north onto Grand River Avenue.  Lot is first left/west past freeway overpass.

From eastbound Business I-96/Grand River Avenue in Portland lot is first right/west past westbound I-96 on-ramp.",Yes,2019,65,21,Yes,Paved,34,"1698 E Grand River Ave
Portland, Mi 48875",7,7
-88.339317314,46.057077216,542,17,3360044,2.98,136001,CL,P,Crystal Falls,US-2/US-141,Alpha Road,,NW,"From westbound US-2/northbound US-141 lot is first left/west past Alpha Road about 6 miles north of Wisconsin border (south of Crystal Falls).

From eastbound US-2/southbound US-141 lot is last right/west before Alpha Road about 4 miles south of Crystal Falls.",Yes,2019,8,1,No,Paved,36,"1238-1298 U.S. 141
Crystal Falls, Mi 49920",7,5
-84.359948453,42.256926606,543,17,3381123,2.175,838006,CL,P,Jackson - Meijer,I-127,E. Michigan,39,SW,,Yes,2015,50,,Yes,Paved,38,"3271 E. Michigan Ave.
Jackson, MI
49202",,
-84.3103265129999,42.2771636210001,544,17,3381751,2.902,838007,CL,P,Jackson - Sargent Rd,I-94,Sargent Rd,145,SW,"5591 Ann Arbor Road
Jackson, MI 49201",Yes,2019,54,18,No,Paved,38,"5591 Ann Arbor Rd
Jackson, MI
49201",8,8
-85.657361952,42.3762097910001,545,17,3390103,5.982,739002,CL,P,Alamo/Cooper Center,US-131,"""D"" Avenue",44,SW,"From northbound US-131 take exit 44 north of Kalamazoo.  Turn left/west onto D Avenue.  Lot is first left/south past overpass inside interchange.

From southbound US-131 take exit 44 south of Plainwell.  Turn left/east onto D Avenue.  Lot is first right/south inside interchange",Yes,2019,93,43,Yes,Paved,39,"5400 W. D Ave
Oshtemo, Mi 49009",3,3
